pairname,pairs,2008-10-01,2008-10-15,2008-10-29,2008-11-12,2008-11-26,2008-12-10,2008-12-24,2009-01-07,2009-01-21,2009-02-04,2009-02-18,2009-03-04,2009-03-18,2009-04-01,2009-04-15,2009-04-29,2009-05-13,2009-05-27,2009-06-10,total
14,TYPEc-TYPEa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15,TYPEc-TYPEb,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000
16,TYPEc-TYPEc,0.0000,0.1600,0.0800,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,0.1600,0.0800,0.1600,0.0800,0.0800,0.0800,0.0000,2.3200
17,TYPEc-TYPEd,0.0000,0.0444,0.0444,0.0667,0.0444,0.0000,0.0444,0.0444,0.0667,0.0222,0.0444,0.0222,0.0222,0.0444,0.0222,0.0444,0.0000,0.0000,0.0000,0.5778
18,TYPEc-TYPEe,0.0250,0.0500,0.1000,0.0750,0.0250,0.0250,0.1250,0.0500,0.0500,0.0500,0.0750,0.1250,0.1000,0.0750,0.1000,0.0250,0.0500,0.0000,0.0250,1.1500
19,TYPEc-TYPEf,0.0000,0.0583,0.0583,0.0750,0.0167,0.0417,0.0250,0.0083,0.0417,0.0250,0.0583,0.0417,0.0500,0.0000,0.0167,0.0417,0.0750,0.0250,0.0083,0.6667
20,TYPEc-TYPEg,0.0182,0.0182,0.0000,0.0000,0.0000,0.0000,0.0182,0.0182,0.0000,0.0182,0.0000,0.0000,0.0000,0.0364,0.0000,0.0000,0.0000,0.0000,0.0000,0.1273
21,TYPEd-TYPEa,0.0000,0.1111,0.1111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1111,0.1111,0.0000,0.0000,0.0000,0.0000,0.4444
22,TYPEd-TYPEb,0.0000,0.2222,0.2222,0.0000,0.0000,0.0000,0.2222,0.0000,0.2222,0.0000,0.0000,0.0000,0.0000,0.1111,0.0000,0.1111,0.1111,0.1111,0.0000,1.3333
23,TYPEd-TYPEc,0.0000,0.0444,0.0444,0.0667,0.0444,0.0000,0.0444,0.0444,0.0667,0.0222,0.0444,0.0222,0.0222,0.0444,0.0222,0.0444,0.0000,0.0000,0.0000,0.5778
24,TYPEd-TYPEd,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25,TYPEd-TYPEe,0.0139,0.0556,0.0833,0.0417,0.0139,0.0000,0.0278,0.0139,0.0000,0.0000,0.0000,0.0417,0.0556,0.0000,0.0000,0.0000,0.0139,0.0000,0.0000,0.3611
26,TYPEd-TYPEf,0.0000,0.0139,0.0370,0.0417,0.0278,0.0324,0.0417,0.0231,0.0278,0.0370,0.0324,0.0370,0.0231,0.0231,0.0185,0.0093,0.0000,0.0370,0.0185,0.4815
27,TYPEd-TYPEg,0.0202,0.0606,0.0505,0.0505,0.0505,0.0404,0.0505,0.0606,0.0808,0.0909,0.0404,0.0505,0.0303,0.0202,0.0404,0.0404,0.0202,0.0202,0.0202,0.8384
28,TYPEe-TYPEa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29,TYPEe-TYPEb,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30,TYPEe-TYPEc,0.0250,0.0500,0.1000,0.0750,0.0250,0.0250,0.1250,0.0500,0.0500,0.0500,0.0750,0.1250,0.1000,0.0750,0.1000,0.0250,0.0500,0.0000,0.0250,1.1500
31,TYPEe-TYPEd,0.0139,0.0556,0.0833,0.0417,0.0139,0.0000,0.0278,0.0139,0.0000,0.0000,0.0000,0.0417,0.0556,0.0000,0.0000,0.0000,0.0139,0.0000,0.0000,0.3611
32,TYPEe-TYPEe,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0625,0.0000,0.0312,0.0625,0.0625,0.0000,0.0000,0.0000,0.0000,0.0000,0.2188
33,TYPEe-TYPEf,0.0052,0.0469,0.1042,0.0417,0.0521,0.0052,0.0312,0.0260,0.0260,0.0521,0.0417,0.0417,0.0677,0.0417,0.0417,0.0312,0.0260,0.0260,0.0104,0.7187
34,TYPEe-TYPEg,0.0000,0.0455,0.0341,0.0227,0.0568,0.0227,0.0227,0.0114,0.0341,0.0341,0.0227,0.0341,0.0795,0.0341,0.0682,0.0341,0.0227,0.0000,0.0114,0.5909
35,TYPEf-TYPEa,0.0000,0.0417,0.0833,0.1667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0833,0.0417,0.0000,0.0833,0.0833,0.0000,0.0000,0.0417,0.0417,0.6667
36,TYPEf-TYPEb,0.0000,0.0000,0.1250,0.0833,0.0833,0.1667,0.0833,0.0833,0.0000,0.0833,0.2500,0.0000,0.1667,0.0833,0.0833,0.0833,0.1250,0.0833,0.1250,1.7083
37,TYPEf-TYPEc,0.0000,0.0583,0.0583,0.0750,0.0167,0.0417,0.0250,0.0083,0.0417,0.0250,0.0583,0.0417,0.0500,0.0000,0.0167,0.0417,0.0750,0.0250,0.0083,0.6667
38,TYPEf-TYPEd,0.0000,0.0139,0.0370,0.0417,0.0278,0.0324,0.0417,0.0231,0.0278,0.0370,0.0324,0.0370,0.0231,0.0231,0.0185,0.0093,0.0000,0.0370,0.0185,0.4815
39,TYPEf-TYPEe,0.0052,0.0469,0.1042,0.0417,0.0521,0.0052,0.0312,0.0260,0.0260,0.0521,0.0417,0.0417,0.0677,0.0417,0.0417,0.0312,0.0260,0.0260,0.0104,0.7187
40,TYPEf-TYPEf,0.0174,0.0451,0.0417,0.0486,0.0451,0.0451,0.0521,0.0382,0.0556,0.0451,0.0764,0.0660,0.0243,0.0347,0.0347,0.0278,0.0347,0.0347,0.0417,0.8090
41,TYPEf-TYPEg,0.0152,0.0379,0.0341,0.0530,0.0303,0.0303,0.0379,0.0417,0.0341,0.0455,0.0455,0.0379,0.0227,0.0341,0.0227,0.0227,0.0227,0.0152,0.0076,0.5909
42,TYPEg-TYPEa,0.0909,0.0000,0.0909,0.0000,0.0000,0.1818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3636
43,TYPEg-TYPEb,0.0000,0.2727,0.1818,0.1818,0.1818,0.1818,0.3636,0.1818,0.1818,0.1818,0.0000,0.0000,0.1818,0.0000,0.0000,0.0909,0.0000,0.0000,0.0000,2.1818
44,TYPEg-TYPEc,0.0182,0.0182,0.0000,0.0000,0.0000,0.0000,0.0182,0.0182,0.0000,0.0182,0.0000,0.0000,0.0000,0.0364,0.0000,0.0000,0.0000,0.0000,0.0000,0.1273
45,TYPEg-TYPEd,0.0202,0.0606,0.0505,0.0505,0.0505,0.0404,0.0505,0.0606,0.0808,0.0909,0.0404,0.0505,0.0303,0.0202,0.0404,0.0404,0.0202,0.0202,0.0202,0.8384
46,TYPEg-TYPEe,0.0000,0.0455,0.0341,0.0227,0.0568,0.0227,0.0227,0.0114,0.0341,0.0341,0.0227,0.0341,0.0795,0.0341,0.0682,0.0341,0.0227,0.0000,0.0114,0.5909
47,TYPEg-TYPEf,0.0152,0.0379,0.0341,0.0530,0.0303,0.0303,0.0379,0.0417,0.0341,0.0455,0.0455,0.0379,0.0227,0.0341,0.0227,0.0227,0.0227,0.0152,0.0076,0.5909
48,TYPEg-TYPEg,0.0000,0.0000,0.0496,0.0496,0.0331,0.0331,0.0826,0.0165,0.0331,0.0331,0.0331,0.0496,0.0331,0.0000,0.0165,0.0165,0.0165,0.0165,0.0000,0.5124
