"user_id","time","incoming","dest_user_id","dest.phone.hash"5,2008-04-04 19:23:15,1,,"2297345650"
67,2009-06-02 13:33:08,0,,"3117739292"
67,2009-06-02 13:33:08,0,,"3117739292"
67,2009-06-02 13:33:08,0,,"177622"
67,2009-06-02 13:34:02,1,,"3117739292"
67,2009-06-02 13:46:18,0,,"3117739292"
67,2009-06-02 13:46:18,1,67,"3117739291"
67,2009-06-02 13:46:18,1,67,"3117739291"
60,2009-06-02 14:22:19,1,,"859514503"
60,2009-06-02 14:22:19,1,,"859514503"
60,2009-06-02 14:22:19,0,,"1440070722"
60,2009-06-02 14:22:19,0,,"3229539763"
7,2009-06-02 14:38:45,1,,"837975747"
61,2009-06-02 14:41:02,0,,"1971731717"
20,2009-06-02 14:58:32,1,,"244482901"
61,2009-06-02 15:20:02,0,,"1971731717"
67,2009-06-02 16:02:58,0,,"3777162726"
67,2009-06-02 16:03:52,1,,"3777162726"
72,2009-06-02 16:37:23,1,,"285248290"
67,2009-06-02 16:37:42,1,,"3777162726"
67,2009-06-02 16:45:27,0,,"3777162726"
67,2009-06-02 16:49:23,0,,"2764449276"
67,2009-06-02 16:49:23,0,,"2764449276"
67,2009-06-02 16:52:16,1,,"2764449276"
67,2009-06-02 17:02:29,0,,"2764449276"
67,2009-06-02 17:09:33,1,,"3117739292"
67,2009-06-02 17:10:39,1,,"3117739292"
67,2009-06-02 17:12:09,0,,"3117739292"
67,2009-06-02 17:12:50,1,,"3117739292"
60,2009-06-02 17:28:28,0,,"800141732"
72,2009-06-02 17:34:02,0,,"285248290"
72,2009-06-02 17:36:23,0,,"285248290"
37,2009-06-02 18:52:15,0,,"2775336710"
67,2009-06-02 18:52:56,1,,"3777162726"
67,2009-06-02 19:07:01,0,,"3777162726"
67,2009-06-02 19:07:49,0,,"3777162726"
67,2009-06-02 19:09:30,1,,"3777162726"
67,2009-06-02 19:12:26,0,,"3777162726"
67,2009-06-02 19:49:51,0,,"2764449276"
67,2009-06-02 20:13:53,1,,"2764449276"
67,2009-06-02 20:15:24,1,,"2764449276"
37,2009-06-02 20:26:42,1,,"2775336710"
67,2009-06-02 20:27:26,0,,"2764449276"
61,2009-06-02 20:46:39,1,,"177622"
37,2009-06-02 21:53:08,0,,"2775336710"
61,2009-06-03 07:17:52,1,,"2842712472"
61,2009-06-03 08:48:10,1,1,"3502965008"
61,2009-06-03 10:16:47,0,,"2842712472"
31,2009-06-03 11:30:09,1,,"2113428259"
67,2009-06-03 12:27:58,0,,"3117739292"
67,2009-06-03 12:39:16,0,,"177622"
67,2009-06-03 13:02:24,1,,"177622"
67,2009-06-03 13:48:09,0,,"177622"
67,2009-06-03 14:55:29,1,,"3920954979"
67,2009-06-03 15:11:39,1,,"3788993615"
60,2009-06-03 15:14:27,1,,"1788617071"
67,2009-06-03 15:54:13,0,,"3920954979"
67,2009-06-03 15:55:11,1,,"3920954979"
67,2009-06-03 15:56:09,0,,"3920954979"
60,2009-06-03 15:58:23,1,,"800141732"
67,2009-06-03 16:07:07,1,,"3920954979"
60,2009-06-03 16:13:29,0,,"1788617071"
60,2009-06-03 16:15:12,0,,"800141732"
60,2009-06-03 16:18:33,1,,"1788617071"
60,2009-06-03 16:21:27,1,,"800141732"
67,2009-06-03 16:26:31,1,,"3777162726"
67,2009-06-03 16:27:33,0,,"3777162726"
60,2009-06-03 17:11:07,0,,"800141732"
60,2009-06-03 17:42:53,0,,"800141732"
15,2009-06-03 18:04:15,1,48,"3427818738"
67,2009-06-03 18:09:36,1,,"3920954979"
67,2009-06-03 18:09:59,0,,"3920954979"
67,2009-06-04 04:04:30,1,,"177622"
61,2009-06-04 14:33:21,1,1,"3502965008"
61,2009-06-04 17:31:21,0,1,"3502965008"
61,2009-06-04 20:16:03,1,,"1664469010"
61,2009-06-04 20:38:26,1,1,"3502965008"
67,2009-06-04 22:22:26,0,,"184095423"
67,2009-06-04 22:24:41,0,,"2900553606"
67,2009-06-04 22:41:28,1,,"184095423"
67,2009-06-04 22:42:39,0,,"2764449276"
67,2009-06-04 22:43:17,0,,"184095423"
67,2009-06-04 22:43:26,1,,"2764449276"
67,2009-06-04 22:44:20,1,,"2764449276"
67,2009-06-04 22:57:27,0,,"2764449276"
67,2009-06-04 23:01:17,1,,"2764449276"
61,2009-06-04 23:14:47,0,,"1664469010"
61,2009-06-04 23:43:33,0,1,"3502965008"
67,2009-06-05 00:26:50,0,,"177622"
61,2009-06-05 06:51:36,0,1,"3502965008"
60,2009-06-05 07:14:16,1,,"2661165948"
60,2009-06-05 07:59:13,1,,"2661165948"
60,2009-06-05 08:01:07,1,,"2661165948"
60,2009-06-05 08:16:25,0,,"2661165948"
61,2009-06-05 08:32:32,1,,"2842712472"
61,2009-06-05 08:35:06,1,,"2842712472"
67,2009-06-05 08:50:17,1,,"2900553606"
60,2009-06-05 09:01:56,0,,"2661165948"
67,2009-06-05 09:04:03,1,,"177622"
61,2009-06-05 09:30:50,1,,"3121428747"
61,2009-06-05 11:31:32,0,,"2842712472"
61,2009-06-05 11:34:15,0,,"2842712472"
61,2009-06-05 11:53:10,0,,"2842712472"
61,2009-06-05 12:21:07,0,,"2842712472"
61,2009-06-05 12:28:55,0,,"3121428747"
61,2009-06-05 12:33:38,0,,"3121428747"
37,2009-06-05 13:26:20,1,,"2775336710"
67,2009-06-05 14:09:37,0,,"2764449276"
67,2009-06-05 14:10:20,1,,"2764449276"
67,2009-06-05 14:10:46,1,,"2764449276"
67,2009-06-05 14:16:45,1,,"2764449276"
31,2009-06-05 14:31:22,1,,"3648514696"
31,2009-06-05 14:34:47,0,,"3648514696"
31,2009-06-05 17:59:32,0,21,"478371941"
67,2009-06-05 18:34:10,1,,"3777162726"
67,2009-06-05 18:39:30,0,,"3777162726"
61,2009-06-05 19:36:06,1,1,"3502965008"
61,2009-06-05 19:39:47,1,1,"3502965008"
37,2009-06-05 20:05:00,0,,"2775336710"
37,2009-06-05 20:07:23,1,,"2775336710"
61,2009-06-05 20:08:43,1,,"640239777"
61,2009-06-05 20:12:08,1,,"1664469010"
61,2009-06-05 20:26:44,1,,"640239777"
61,2009-06-05 20:26:46,1,,"640239777"
61,2009-06-05 22:20:25,0,,"640239777"
61,2009-06-05 22:38:01,0,1,"3502965008"
37,2009-06-06 02:07:09,1,,"2775336710"
71,2009-06-06 04:22:24,1,,"2088296115"
71,2009-06-06 04:24:47,1,,"2088296115"
61,2009-06-06 05:15:10,1,,"640239777"
61,2009-06-06 07:40:22,0,,"640239777"
61,2009-06-06 07:43:02,1,,"640239777"
61,2009-06-06 07:43:02,1,,"3231402085"
61,2009-06-06 07:43:02,0,,"3289964574"
61,2009-06-06 08:33:53,0,,"640239777"
61,2009-06-06 09:35:20,1,1,"3502965008"
61,2009-06-06 10:04:24,1,,"2056233613"
61,2009-06-06 12:38:50,0,1,"3502965008"
61,2009-06-06 13:01:36,1,,"3642072583"
61,2009-06-06 13:09:44,0,1,"3502965008"
61,2009-06-06 15:10:02,0,,"2056233613"
61,2009-06-06 15:27:05,0,,"640239777"
61,2009-06-06 15:37:46,1,,"3480932709"
61,2009-06-06 15:55:17,1,,"3480932709"
61,2009-06-06 17:18:45,1,,"1664469010"
61,2009-06-06 17:37:13,1,,"1664469010"
61,2009-06-06 18:16:46,1,,"640239777"
37,2009-06-06 18:24:16,1,,"3891547265"
61,2009-06-06 18:24:24,1,,"1664469010"
61,2009-06-06 18:28:52,1,,"640239777"
61,2009-06-06 18:53:06,0,,"3480932709"
61,2009-06-06 18:53:06,0,,"1903192073"
61,2009-06-06 19:23:18,1,,"640239777"
61,2009-06-06 20:01:49,1,,"3480932709"
61,2009-06-06 20:19:54,0,,"1664469010"
61,2009-06-06 20:39:59,0,,"1664469010"
61,2009-06-06 21:15:18,0,,"640239777"
61,2009-06-06 21:15:18,0,,"1903192073"
61,2009-06-06 21:20:23,0,,"640239777"
61,2009-06-06 21:31:32,0,,"640239777"
61,2009-06-06 21:32:28,0,,"1664469010"
37,2009-06-06 21:53:09,1,,"3891547265"
37,2009-06-06 21:54:25,0,,"3891547265"
61,2009-06-06 22:24:56,0,,"640239777"
61,2009-06-06 22:34:53,0,,"1664469010"
37,2009-06-06 23:58:17,1,,"2775336710"
67,2009-06-07 00:53:11,0,,"3788993615"
67,2009-06-07 00:54:15,1,,"3788993615"
67,2009-06-07 00:55:32,0,,"3788993615"
67,2009-06-07 00:56:57,0,,"114747863"
67,2009-06-07 00:56:58,1,,"3788993615"
67,2009-06-07 00:57:45,1,,"114747863"
67,2009-06-07 00:57:45,1,,"3788993615"
67,2009-06-07 00:57:45,1,,"2764449276"
67,2009-06-07 00:57:45,1,67,"3117739291"
67,2009-06-07 00:57:49,0,,"3788993615"
67,2009-06-07 01:04:30,1,,"3788993615"
67,2009-06-07 01:52:03,1,,"2764449276"
67,2009-06-07 04:32:30,0,,"3788993615"
67,2009-06-07 04:33:45,0,,"114747863"
67,2009-06-07 04:33:45,0,,"114747839291"
67,2009-06-07 05:20:48,1,,"114747863"
67,2009-06-07 07:31:01,1,,"3788993615"
61,2009-06-07 08:49:53,1,,"3121428747"
61,2009-06-07 08:53:05,1,,"3121428747"
61,2009-06-07 09:09:42,0,1,"3502965008"
61,2009-06-07 11:01:46,0,,"2613539784"
67,2009-06-07 11:08:30,0,,"3777162726"
67,2009-06-07 11:09:31,1,,"3777162726"
67,2009-06-07 11:10:00,0,,"3777162726"
67,2009-06-07 11:10:49,1,,"3777162726"
67,2009-06-07 11:12:10,0,,"3777162726"
67,2009-06-07 11:12:58,1,,"3777162726"
67,2009-06-07 11:14:27,0,,"3777162726"
67,2009-06-07 11:17:16,1,,"3777162726"
61,2009-06-07 11:17:43,0,,"3121428747"
67,2009-06-07 11:18:23,0,,"3777162726"
67,2009-06-07 11:23:29,1,,"3777162726"
67,2009-06-07 11:27:25,0,,"3777162726"
67,2009-06-07 11:28:21,1,,"3777162726"
67,2009-06-07 11:29:08,0,,"3777162726"
61,2009-06-07 11:34:55,1,,"3121428747"
61,2009-06-07 11:50:43,0,,"3121428747"
67,2009-06-07 12:32:07,1,,"3777162726"
67,2009-06-07 12:32:41,0,,"3777162726"
67,2009-06-07 12:33:41,1,,"3777162726"
67,2009-06-07 12:42:57,1,,"3777162726"
67,2009-06-07 12:44:25,0,,"3777162726"
67,2009-06-07 12:45:14,1,,"3777162726"
67,2009-06-07 12:46:01,0,,"3777162726"
37,2009-06-07 12:47:09,0,,"2775336710"
67,2009-06-07 12:48:12,1,,"3777162726"
67,2009-06-07 12:49:01,0,,"3777162726"
67,2009-06-07 12:50:11,1,,"3777162726"
67,2009-06-07 12:52:57,0,,"3777162726"
67,2009-06-07 12:53:41,1,,"3777162726"
37,2009-06-07 13:07:14,1,,"2775336710"
37,2009-06-07 13:12:48,0,,"2775336710"
37,2009-06-07 13:26:47,1,,"2775336710"
37,2009-06-07 13:57:42,0,,"2775336710"
61,2009-06-07 14:29:13,0,,"3121428747"
61,2009-06-07 14:35:58,0,,"3121428747"
37,2009-06-07 14:45:26,1,,"2775336710"
37,2009-06-07 14:46:01,1,,"2775336710"
37,2009-06-07 17:00:20,0,,"1696933602"
67,2009-06-07 17:07:11,1,,"1015275741"
61,2009-06-07 21:35:31,0,,"3121428747"
61,2009-06-07 22:03:38,0,,"2613539784"
67,2009-06-07 22:06:41,1,,"177622"
67,2009-06-07 22:07:41,1,,"177622"
60,2009-06-08 09:18:35,1,,"1833226434"
60,2009-06-08 10:17:12,0,,"1833226434"
60,2009-06-08 10:44:18,1,,"2661165948"
60,2009-06-08 10:52:06,1,,"2661165948"
60,2009-06-08 10:57:19,1,,"800141732"
60,2009-06-08 11:25:38,1,,"800141732"
67,2009-06-08 12:20:19,1,,"3777162726"
60,2009-06-08 12:24:03,0,,"800141732"
67,2009-06-08 12:25:53,0,,"3777162726"
67,2009-06-08 13:20:30,0,,"177622"
30,2009-06-08 13:35:26,1,,"705411581"
67,2009-06-08 13:35:55,1,,"3033293955"
67,2009-06-08 13:43:23,1,,"2809552390"
61,2009-06-08 15:46:55,1,1,"3502965008"
30,2009-06-08 16:00:52,1,36,"39166527"
30,2009-06-08 16:10:15,0,36,"39166527"
30,2009-06-08 16:11:49,0,36,"39166527"
67,2009-06-08 16:44:59,0,,"2764449276"
67,2009-06-08 16:45:26,0,,"3777162726"
67,2009-06-08 16:45:38,1,,"2764449276"
67,2009-06-08 16:46:27,1,,"2764449276"
67,2009-06-08 16:46:29,1,,"2764449276"
67,2009-06-08 16:47:22,1,,"2764449276"
67,2009-06-08 16:47:22,0,,"184095423"
67,2009-06-08 16:49:09,1,,"3777162726"
67,2009-06-08 16:49:09,1,,"177622"
67,2009-06-08 16:49:09,1,,"2900553606"
67,2009-06-08 16:52:46,0,,"3777162726"
67,2009-06-08 16:53:10,0,,"2764449276"
67,2009-06-08 16:53:41,1,,"3777162726"
67,2009-06-08 16:54:32,1,,"2764449276"
67,2009-06-08 16:54:32,1,,"3777162744492"
67,2009-06-08 16:54:32,0,,"3190856444927"
67,2009-06-08 16:54:32,1,,"2769449276"
67,2009-06-08 16:54:32,0,,"2764449276"
67,2009-06-08 17:14:08,0,,"2764449276"
67,2009-06-08 17:15:01,1,,"2764449276"
67,2009-06-08 17:15:28,0,,"3777162726"
67,2009-06-08 17:15:28,1,,"2809552390"
67,2009-06-08 17:28:52,1,,"3777162726"
61,2009-06-08 18:46:02,0,1,"3502965008"
61,2009-06-08 18:47:38,0,1,"3502965008"
61,2009-06-08 19:41:36,1,,"1664469010"
67,2009-06-08 19:42:23,0,,"3777162726"
67,2009-06-08 19:49:18,0,,"2764449276"
67,2009-06-08 19:49:59,1,,"2764449276"
67,2009-06-08 19:50:26,0,,"2764449276"
61,2009-06-08 19:50:48,1,,"177622"
67,2009-06-08 19:50:51,0,,"2764449276"
67,2009-06-08 19:50:54,1,,"2764449276"
67,2009-06-08 19:51:05,0,,"2764449276"
67,2009-06-08 19:51:12,1,,"2764449276"
67,2009-06-08 19:51:26,1,,"2764449276"
67,2009-06-08 19:51:47,0,,"2764449276"
67,2009-06-08 19:51:58,0,,"2809552390"
61,2009-06-08 19:52:07,1,,"1664469010"
67,2009-06-08 19:52:22,1,,"2764449276"
67,2009-06-08 19:54:02,0,,"1670955106"
67,2009-06-08 19:54:34,0,,"2764449276"
67,2009-06-08 19:54:52,1,,"491070205"
67,2009-06-08 19:55:46,0,,"2900553606"
67,2009-06-08 19:57:03,0,,"3117739292"
67,2009-06-08 19:57:17,1,,"2900553606"
67,2009-06-08 19:57:22,0,,"2764449276"
67,2009-06-08 19:57:41,1,,"2764449276"
67,2009-06-08 19:58:15,0,,"2764449276"
67,2009-06-08 19:58:47,1,,"2764449276"
67,2009-06-08 19:59:13,0,,"177622"
67,2009-06-08 20:00:07,0,,"3788993615"
67,2009-06-08 20:03:02,0,,"114747863"
67,2009-06-08 20:03:37,1,,"114747863"
67,2009-06-08 20:04:29,0,,"1093344202"
61,2009-06-08 20:05:04,1,,"177622"
67,2009-06-08 20:05:39,0,,"3033293955"
67,2009-06-08 20:07:21,1,,"3117739292"
67,2009-06-08 20:07:30,1,,"1093344202"
67,2009-06-08 20:10:17,0,,"3117739292"
67,2009-06-08 20:10:44,0,,"1093344202"
61,2009-06-08 20:11:51,1,,"177622"
67,2009-06-08 20:13:01,0,,"3348591323"
61,2009-06-08 20:28:03,1,,"1664469010"
61,2009-06-08 21:53:31,1,1,"3502965008"
61,2009-06-08 22:15:25,1,1,"3502965008"
61,2009-06-08 22:16:04,1,1,"3502965008"
61,2009-06-08 22:30:33,1,1,"3502965008"
61,2009-06-08 22:36:04,0,,"1664469010"
61,2009-06-08 22:45:34,0,,"1664469010"
30,2009-06-08 22:52:27,1,36,"39166527"
61,2009-06-08 22:59:47,0,,"177622"
61,2009-06-08 23:06:40,0,,"177622"
61,2009-06-08 23:14:57,0,,"177622"
61,2009-06-08 23:15:35,0,,"1664469010"
61,2009-06-09 00:54:39,0,1,"3502965008"
61,2009-06-09 01:14:43,0,1,"3502965008"
67,2009-06-09 03:50:29,1,,"194299403"
67,2009-06-09 03:50:58,1,,"194299403"
60,2009-06-09 11:35:33,1,,"800141732"
60,2009-06-09 11:40:50,0,,"800141732"
30,2009-06-09 11:54:54,1,,"705411614"
30,2009-06-09 12:07:45,1,,"705411581"
60,2009-06-09 14:21:20,0,,"800141732"
60,2009-06-09 14:46:45,1,,"800141732"
60,2009-06-09 15:32:51,1,,"800141732"
61,2009-06-09 15:52:22,1,1,"3502965008"
61,2009-06-09 15:52:22,0,61,"3480933661"
61,2009-06-09 15:52:48,1,1,"3502965008"
60,2009-06-09 16:30:55,0,,"800141732"
60,2009-06-09 16:32:42,0,,"1788617071"
60,2009-06-09 16:34:54,0,,"800141732"
60,2009-06-09 16:47:23,1,,"800141732"
60,2009-06-09 16:48:41,1,,"800141732"
37,2009-06-09 16:53:13,1,,"2775336710"
30,2009-06-09 16:57:00,1,,"1321331014"
30,2009-06-09 16:57:01,1,,"1321331014"
60,2009-06-09 17:43:34,0,,"3465191731"
60,2009-06-09 17:48:07,0,,"800141732"
60,2009-06-09 17:48:07,1,,"1440070722"
60,2009-06-09 17:48:07,1,,"1833226434"
61,2009-06-09 18:50:37,0,1,"3502965008"
61,2009-06-09 18:53:20,0,1,"3502965008"
61,2009-06-09 18:53:49,0,1,"3502965008"
4,2009-06-09 18:56:20,0,7,"4271253630"
61,2009-06-09 19:01:08,1,1,"3502965008"
7,2009-06-09 19:35:34,1,4,"3708966819"
61,2009-06-10 00:11:00,0,1,"3502965008"
30,2009-06-10 08:23:52,1,,"705411581"
30,2009-06-10 10:17:18,1,,"1468202491"
60,2009-06-10 13:05:26,1,,"653124128"
30,2009-06-10 14:38:21,1,,"1321331014"
30,2009-06-10 14:38:21,1,,"3599806169"
30,2009-06-10 14:38:21,1,,"705411581"
30,2009-06-10 14:38:21,0,,"3229539763"
30,2009-06-10 14:38:21,0,20,"3662621626"
30,2009-06-10 14:38:21,0,,"1321331014"
30,2009-06-10 14:38:21,1,,"1321331014"
30,2009-06-10 14:38:21,1,,"1468202491"
30,2009-06-10 16:48:58,1,,"3599806169"
61,2009-06-10 18:16:40,1,,"2754185637"
61,2009-06-10 21:58:49,1,1,"3502965008"
61,2009-06-11 00:54:35,0,1,"3502965008"
37,2009-06-11 01:01:03,1,,"3891547265"
37,2009-06-11 01:36:33,1,,"2775336710"
60,2009-06-11 05:57:56,0,,"653124128"
61,2009-06-11 06:11:09,1,1,"3502965008"
61,2009-06-11 07:07:02,1,,"2842712472"
61,2009-06-11 07:08:05,1,,"2842712472"
61,2009-06-11 07:59:48,1,,"3480932709"
61,2009-06-11 09:12:01,0,1,"3502965008"
61,2009-06-11 10:07:11,1,,"3480932709"
61,2009-06-11 10:07:45,0,,"2842712472"
61,2009-06-11 10:15:15,1,,"177622"
61,2009-06-11 11:05:40,0,,"3480932709"
61,2009-06-11 11:48:32,1,,"177622"
61,2009-06-11 13:06:36,0,,"3480932709"
61,2009-06-11 13:16:02,0,,"177622"
61,2009-06-11 13:21:41,0,,"3480932709"
61,2009-06-11 14:49:11,0,,"177622"
61,2009-06-11 18:27:33,0,1,"3502965008"
62,2009-06-11 18:59:39,1,,"3504393735"
37,2009-06-11 21:56:54,0,,"2775336710"
61,2009-06-11 22:07:26,1,1,"3502965008"
37,2009-06-11 22:07:39,1,,"2775336710"
37,2009-06-11 23:00:57,0,,"3711010256"
37,2009-06-11 23:03:52,1,,"3711010256"
61,2009-06-12 06:03:32,1,1,"3502965008"
60,2009-06-12 07:43:04,0,,"653124128"
61,2009-06-12 09:00:54,0,1,"3502965008"
67,2009-06-12 09:03:53,1,,"177622"
60,2009-06-12 10:56:14,1,,"800141732"
60,2009-06-12 11:53:33,1,,"800141732"
37,2009-06-12 11:53:45,0,,"2054900680"
37,2009-06-12 12:07:58,0,,"3711010256"
37,2009-06-12 12:14:49,1,,"3711010256"
60,2009-06-12 12:16:08,0,,"800141732"
37,2009-06-12 12:16:42,0,,"3711010256"
37,2009-06-12 12:19:54,1,,"3711010256"
61,2009-06-12 12:43:54,1,,"768358063"
37,2009-06-12 12:46:26,0,,"3711010256"
37,2009-06-12 12:52:07,1,,"3711010256"
37,2009-06-12 13:00:48,1,,"2054900680"
37,2009-06-12 13:01:13,0,,"2054900680"
37,2009-06-12 13:01:56,1,,"2054900680"
60,2009-06-12 13:41:12,1,,"800141732"
61,2009-06-12 14:08:50,1,,"177622"
60,2009-06-12 14:23:14,0,,"800141732"
60,2009-06-12 15:39:20,1,,"1788617071"
61,2009-06-12 15:39:20,0,,"768358063"
60,2009-06-12 15:50:56,1,,"1788617071"
60,2009-06-12 16:48:47,0,,"1788617071"
60,2009-06-12 16:50:05,0,,"1788617071"
37,2009-06-12 17:56:23,1,,"310384803"
60,2009-06-12 18:18:55,1,,"800141732"
60,2009-06-12 19:18:10,0,,"800141732"
60,2009-06-12 21:12:58,1,,"1788617071"
60,2009-06-12 21:26:36,1,,"1788617071"
61,2009-06-12 22:12:18,1,1,"3502965008"
61,2009-06-12 22:12:25,1,1,"3502965008"
60,2009-06-12 22:14:06,0,,"1788617071"
37,2009-06-13 00:34:18,0,,"2775336710"
37,2009-06-13 00:35:07,1,,"2775336710"
61,2009-06-13 01:17:04,0,1,"3502965008"
62,2009-06-13 10:22:44,1,,"177622"
60,2009-06-13 14:58:46,0,,"1788617071"
61,2009-06-13 21:11:40,0,,"177622"
61,2009-06-13 22:38:47,1,1,"3502965008"
37,2009-06-13 22:43:25,1,,"2775336710"
37,2009-06-13 22:57:22,0,,"2775336710"
37,2009-06-13 23:00:49,1,,"2775336710"
37,2009-06-14 01:55:15,1,,"310384804"
61,2009-06-14 10:30:21,0,1,"3502965008"
61,2009-06-14 10:54:23,1,,"177622"
37,2009-06-14 14:45:58,1,,"2775336710"
60,2009-06-14 21:53:04,0,,"653124128"
61,2009-06-14 22:57:57,1,1,"3502965008"
61,2009-06-15 00:26:32,1,,"177622"
61,2009-06-15 01:46:01,0,,"177622"
61,2009-06-15 06:49:22,1,,"3480932709"
61,2009-06-15 08:14:35,1,,"768358063"
60,2009-06-15 09:16:24,1,,"1833226434"
61,2009-06-15 09:27:21,0,,"3480932709"
61,2009-06-15 09:37:00,0,,"177622"
31,2009-06-15 12:53:41,0,24,"1873398567"
31,2009-06-15 12:59:37,1,24,"1873398567"
31,2009-06-15 13:05:54,0,24,"1873398567"
31,2009-06-15 13:13:28,1,,"3648659502"
31,2009-06-15 13:16:17,1,,"3648659502"
31,2009-06-15 13:16:38,0,,"3648659502"
31,2009-06-15 13:17:44,1,,"3648659502"
31,2009-06-15 13:19:11,0,,"3648659502"
31,2009-06-15 13:27:04,1,,"3648659502"
31,2009-06-15 13:27:31,0,,"3648659502"
31,2009-06-15 13:34:40,0,24,"1873398567"
31,2009-06-15 13:34:40,1,16,"2330000391"
60,2009-06-15 14:49:09,0,,"1833226434"
31,2009-06-15 15:11:57,1,24,"1873398567"
61,2009-06-15 16:00:50,1,,"177622"
61,2009-06-15 17:26:51,1,,"177622"
31,2009-06-15 17:42:09,0,24,"1873398567"
31,2009-06-15 17:43:01,0,24,"1873398567"
61,2009-06-15 18:49:54,1,,"3480932709"
61,2009-06-15 19:06:27,1,1,"3502965008"
61,2009-06-15 20:03:04,0,,"177622"
62,2009-06-16 10:50:33,1,,"177622"
37,2009-06-16 20:45:27,0,,"2124720889"
37,2009-06-16 21:38:42,1,,"1295063717"
7,2009-06-16 22:05:42,1,,"1184638422"
31,2009-06-17 09:18:47,1,,"538692208"
67,2009-06-17 10:51:08,1,,"3078792366"
67,2009-06-17 10:56:26,0,,"3777162726"
67,2009-06-17 12:00:30,1,,"3078792366"
30,2009-06-17 12:14:25,0,,"1468202491"
30,2009-06-17 12:18:38,1,,"1468202491"
30,2009-06-17 12:19:25,1,,"1468202491"
30,2009-06-17 12:21:17,0,,"1468202491"
4,2009-06-17 12:21:34,0,7,"4271253630"
7,2009-06-17 12:21:59,1,4,"3708966819"
30,2009-06-17 12:22:01,1,,"1468202491"
67,2009-06-17 14:30:37,1,,"3777162726"
67,2009-06-17 17:29:45,1,,"2764449276"
67,2009-06-17 17:39:01,1,,"2764449276"
67,2009-06-17 17:56:19,1,,"3777162726"
67,2009-06-17 18:19:02,1,,"3777162726"
37,2009-06-18 04:01:52,1,,"310384803"
67,2009-06-18 11:38:45,1,,"3777162726"
37,2009-06-18 13:37:34,1,,"310384803"
37,2009-06-18 18:08:41,0,,"2124720889"
67,2009-06-19 09:04:15,1,,"177622"
15,2009-06-20 16:02:00,1,,"1849151702"
15,2009-06-20 19:58:39,1,,"1849151702"
30,2009-06-20 21:53:48,0,36,"39166527"
30,2009-06-20 22:08:14,0,36,"39166527"
30,2009-06-21 18:25:46,1,,"1321331014"
31,2009-06-22 19:00:42,1,24,"1873398567"
31,2009-06-22 19:21:59,0,24,"1873398567"
67,2009-06-22 20:03:36,1,,"2764449276"
67,2009-06-22 20:35:28,0,,"2764449276"
15,2009-06-22 21:00:36,1,48,"3427818738"
15,2009-06-22 21:04:14,1,48,"3427818738"
67,2009-06-23 21:37:54,1,,"2809552390"
7,2009-06-24 14:25:41,1,4,"3708966819"
7,2009-06-24 14:26:36,0,4,"3708966819"
7,2009-06-24 14:28:38,1,4,"3708966819"
67,2009-06-24 16:22:41,0,,"2764449276"
67,2009-06-24 16:36:44,0,,"2764449276"
67,2009-06-24 18:33:19,0,,"2809552390"
67,2009-06-24 18:53:12,1,,"2809552390"
67,2009-06-24 21:00:58,0,,"2900553606"
67,2009-06-24 21:24:29,1,,"2900553606"
67,2009-06-25 13:08:01,0,,"3777162726"
67,2009-06-25 13:09:16,1,,"3777162726"
67,2009-06-25 13:55:05,0,,"3777162726"
67,2009-06-25 13:55:58,1,,"3777162726"
